ID,Petición (Tiempo),Marca de tiempo Respuesta,Método,URL,Código,Razón,RTT,Tamaño de la Cabecera de Respuesta,Respuesta (Tamaño del cuerpo)
2193,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2194,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2195,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2196,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,426,0
2197,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2198,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,445,0
2199,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2200,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,3,426,0
2201,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2202,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,426,0
2203,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2204,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,426,0
2205,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2206,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,426,0
2207,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2208,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2209,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2210,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2211,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2212,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,426,0
2213,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2214,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,426,0
2215,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2216,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,281,0
2217,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1381
2218,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,300,0
2219,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,3,272,1381
2220,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,281,0
2221,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,3,272,1381
2222,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,281,0
2223,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1381
2224,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,281,0
2225,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1381
2226,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,281,0
2227,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1381
2228,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,3,281,0
2229,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,3,272,1381
2230,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,281,0
2231,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1381
2232,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,281,0
2233,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1381
2234,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,281,0
2235,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1381
2236,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,281,0
2237,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1381
2238,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,3,281,0
2239,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1381
2240,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,281,0
2241,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1381
2242,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,281,0
2243,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1381
2244,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,281,0
2245,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1381
2246,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,281,0
2247,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1381
2248,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,281,0
2249,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1381
2250,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,281,0
2251,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1381
2252,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,281,0
2253,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%22%27&Submit=Submit,302,Found,1,628,0
2254,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%3C%21--&Submit=Submit,302,Found,1,628,0
2255,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%5D%5D%3E&Submit=Submit,302,Found,1,628,0
2256,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%22%27,302,Found,1,628,0
2257,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%3C%21--,302,Found,1,628,0
2258,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/dvwa,301,Moved Permanently,0,208,350
2259,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%5D%5D%3E,302,Found,1,628,0
2260,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/dvwa/css,301,Moved Permanently,1,212,354
2261,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,3,272,1381
2262,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/dvwa/images,301,Moved Permanently,1,215,357
2263,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2264,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities,301,Moved Permanently,1,219,361
2265,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli,301,Moved Permanently,0,224,366
2266,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2267,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2268,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2269,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,3,426,0
2270,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2271,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,3,426,0
2272,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2273,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,3,426,0
2274,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2275,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,3,426,0
2276,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,3,272,1342
2277,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,281,0
2278,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1381
2279,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,3,281,0
2280,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1381
2281,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,281,0
2282,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/dvwa,301,Moved Permanently,1,208,350
2283,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/dvwa/css,301,Moved Permanently,0,212,354
2284,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/dvwa/images,301,Moved Permanently,4,215,357
2285,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities,301,Moved Permanently,0,219,361
2286,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli,301,Moved Permanently,1,224,366
2287,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj+8888*8501+zj&Submit=Submit,302,Found,0,628,0
2288,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/latest/meta-data/?id=1%27+OR+%271%27%3D%271&Submit=Submit,404,Not Found,3,161,317
2289,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/dvwa,301,Moved Permanently,0,208,350
2290,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/latest/meta-data/?id=1%27+OR+%271%27%3D%271&Submit=Submit,404,Not Found,1,161,317
2291,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%7B1263*5558%7Dzj&Submit=Submit,302,Found,5,628,0
2292,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,6,272,1381
2293,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/computeMetadata/v1/?id=1%27+OR+%271%27%3D%271&Submit=Submit,404,Not Found,2,161,317
2294,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%24%7B1515*3948%7Dzj&Submit=Submit,302,Found,2,628,0
2295,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/computeMetadata/v1/?id=1%27+OR+%271%27%3D%271&Submit=Submit,404,Not Found,1,161,326
2296,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/dvwa/css,301,Moved Permanently,0,212,354
2297,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2298,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%23%7B7937*4423%7Dzj&Submit=Submit,302,Found,1,628,0
2299,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%7B%235232*5229%7Dzj&Submit=Submit,302,Found,0,628,0
2300,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2301,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%7B%406546*2965%7Dzj&Submit=Submit,302,Found,0,628,0
2302,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/dvwa/images,301,Moved Permanently,2,215,357
2303,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/opc/v1/instance/?id=1%27+OR+%271%27%3D%271&Submit=Submit,404,Not Found,2,161,317
2304,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/opc/v1/instance/?id=1%27+OR+%271%27%3D%271&Submit=Submit,404,Not Found,1,161,326
2305,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/latest/meta-data/?id=1%27+OR+%271%27%3D%271&Submit=Submit,404,Not Found,1,161,317
2306,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%7B%7B8314*2355%7D%7Dzj&Submit=Submit,302,Found,2,628,0
2307,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/latest/meta-data/?id=1%27+OR+%271%27%3D%271&Submit=Submit,404,Not Found,0,161,321
2308,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2309,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/metadata/instance?id=1%27+OR+%271%27%3D%271&Submit=Submit,404,Not Found,1,161,317
2311,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2310,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities,301,Moved Permanently,0,219,361
2312,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%7B%7B%3D9368*6405%7D%7Dzj&Submit=Submit,302,Found,3,628,0
2313,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%3C%25%3D7799*4610%25%3Ezj&Submit=Submit,302,Found,1,628,0
2314,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli,301,Moved Permanently,1,224,366
2315,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2316,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%23set%28%24x%3D7705*9207%29%24%7Bx%7Dzj&Submit=Submit,302,Found,1,628,0
2317,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2318,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%3Cp+th%3Atext%3D%22%24%7B5192*3413%7D%22%3E%3C%2Fp%3Ezj&Submit=Submit,302,Found,2,628,0
2319,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,3,426,0
2320,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2321,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%7B%40math+key%3D%223996%22+method%3D%22multiply%22+operand%3D%229613%22%2F%7Dzj&Submit=Submit,302,Found,3,628,0
2322,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2323,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%7B%7B95600%7Cadd%3A45880%7D%7Dzj&Submit=Submit,302,Found,0,628,0
2324,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%7B%7Bprint+%227053%22+%229367%22%7D%7Dzj&Submit=Submit,302,Found,0,628,0
2325,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2326,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj+7770*5017+zj,302,Found,1,628,0
2327,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%7B6603*9791%7Dzj,302,Found,0,628,0
2328,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,426,0
2329,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%24%7B6527*7798%7Dzj,302,Found,1,628,0
2330,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%23%7B3615*3918%7Dzj,302,Found,1,628,0
2331,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2332,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%7B%239491*5845%7Dzj,302,Found,1,628,0
2333,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%7B%403160*2535%7Dzj,302,Found,1,628,0
2334,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%7B%7B5322*4269%7D%7Dzj,302,Found,1,628,0
2335,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,3,426,0
2336,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%7B%7B%3D3340*9074%7D%7Dzj,302,Found,1,628,0
2337,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%3C%25%3D2014*6275%25%3Ezj,302,Found,1,628,0
2338,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2339,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%23set%28%24x%3D3436*7179%29%24%7Bx%7Dzj,302,Found,1,628,0
2340,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%3Cp+th%3Atext%3D%22%24%7B3154*3777%7D%22%3E%3C%2Fp%3Ezj,302,Found,0,628,0
2341,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2342,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%7B%40math+key%3D%225665%22+method%3D%22multiply%22+operand%3D%224590%22%2F%7Dzj,302,Found,0,628,0
2343,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%7B%7B57900%7Cadd%3A27600%7D%7Dzj,302,Found,0,628,0
2344,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%7B%7Bprint+%224054%22+%224550%22%7D%7Dzj,302,Found,1,628,0
2345,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,4,272,1342
2346,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2347,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2348,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,3,426,0
2349,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2350,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2351,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
